year,fit,lower,higher,tau,region
1991,28.4909090909091,27.595520247525,29.3862979342932,0.5,Wales
1992,28.2779220779221,27.5031807519219,29.0526634039224,0.5,Wales
1993,28.1142857142857,27.4447489845511,28.7838224440204,0.5,Wales
1994,28,27.4187583606876,28.5812416393125,0.5,Wales
1995,27.935064935065,27.4236761663493,28.4464537037806,0.5,Wales
1996,27.9194805194806,27.4584286508507,28.3805323881104,0.5,Wales
1997,27.9532467532468,27.523241180317,28.3832523261765,0.5,Wales
1998,28.0363636363637,27.6203219895566,28.4524052831708,0.5,Wales
1999,28.1688311688312,27.7536889438257,28.5839733938367,0.5,Wales
2000,28.3506493506494,27.9281199569118,28.773178744387,0.5,Wales
2001,28.5818181818182,28.1480254275799,29.0156109360566,0.5,Wales
2002,28.8623376623377,28.4168580493228,29.3078172753527,0.5,Wales
2003,29.1922077922079,28.7370318982386,29.6473836861771,0.5,Wales
2004,29.5714285714286,29.1100677835932,30.0327893592641,0.5,Wales
2005,30.0000000000001,29.5367623560233,30.4632376439768,0.5,Wales
2006,30.4779220779221,30.0172980679737,30.9385460878706,0.5,Wales
2007,31.0051948051949,30.5512723188455,31.4591172915443,0.5,Wales
2008,31.5818181818182,31.1376440129165,32.02599235072,0.5,Wales
2009,32.2077922077923,31.7746060890882,32.6409783264963,0.5,Wales
2010,32.883116883117,32.4594222970975,33.3068114691364,0.5,Wales
2011,33.6077922077923,33.1883441652403,34.0272402503442,0.5,Wales
2012,34.3818181818183,33.956839857458,34.8067965061785,0.5,Wales
2013,35.2051948051949,34.7603612135837,35.6500283968061,0.5,Wales
2014,36.0779220779222,35.5954801998669,36.5603639559774,0.5,Wales
2015,37.0000000000001,36.4606660142085,37.5393339857916,0.5,Wales
2016,37.9714285714287,37.3561423730529,38.5867147698044,0.5,Wales
2017,38.9922077922079,38.2831255266541,39.7012900577616,0.5,Wales
2018,40.0623376623378,39.2430972730055,40.88157805167,0.5,Wales
2019,41.1818181818183,40.2374067418157,42.1262296218208,0.5,Wales
1990,34.2548076923077,32.6556176731033,35.8539977115121,0.75,Wales
1991,34,32.5877086220506,35.4122913779494,0.75,Wales
1992,33.795405982906,32.5535787387335,35.0372332270785,0.75,Wales
1993,33.6410256410257,32.5522946381335,34.7297566439179,0.75,Wales
1994,33.536858974359,32.5827162237302,34.4910017249878,0.75,Wales
1995,33.482905982906,32.6435532225225,34.3222587432895,0.75,Wales
1996,33.4791666666667,32.7335623634242,34.2247709699091,0.75,Wales
1997,33.5256410256411,32.8519637080144,34.1993183432677,0.75,Wales
1998,33.6223290598291,32.999054089457,34.2456040302012,0.75,Wales
1999,33.7692307692308,33.1767545777161,34.3617069607455,0.75,Wales
2000,33.9663461538462,33.3886621963248,34.5440301113676,0.75,Wales
2001,34.2136752136753,33.6394362204996,34.7879142068509,0.75,Wales
2002,34.511217948718,33.933872628669,35.088563268767,0.75,Wales
2003,34.8589743589744,34.2761768564168,35.441771861532,0.75,Wales
2004,35.2569444444445,34.6696396380877,35.8442492508013,0.75,Wales
2005,35.7051282051283,35.1166146350545,36.293641775202,0.75,Wales
2006,36.2035256410257,35.6186210561991,36.7884302258523,0.75,Wales
2007,36.7521367521368,36.1764484905834,37.3278250136903,0.75,Wales
2008,37.3509615384616,36.7902016863968,37.9117213905264,0.75,Wales
2009,38.0000000000001,37.4592524879284,38.5407475120717,0.75,Wales
2010,38.6992521367522,38.1820729197588,39.2164313537456,0.75,Wales
2011,39.448717948718,38.9559323846949,39.9415035127411,0.75,Wales
2012,40.2483974358975,39.7765052132268,40.7202896585682,0.75,Wales
2013,41.0982905982907,40.637648757466,41.5589324391153,0.75,Wales
2014,41.9983974358975,41.531981194887,42.464813676908,0.75,Wales
2015,42.948717948718,42.4528142541144,43.4446216433217,0.75,Wales
2016,43.9492521367522,43.3965346763516,44.5019695971529,0.75,Wales
2017,45.0000000000001,44.3632527558349,45.6367472441653,0.75,Wales
2018,46.1009615384616,45.355344710738,46.8465783661853,0.75,Wales
2019,47.2521367521368,46.3756897269313,48.1285837773424,0.75,Wales
1990,27.2666666666666,26.0983732825264,28.4349600508068,0.25,West Midlands
1991,26.6,25.5787216367128,27.6212783632871,0.25,West Midlands
1992,26,25.1120871115157,26.8879128884842,0.25,West Midlands
1993,25.4666666666666,24.6975016463649,26.2358316869684,0.25,West Midlands
1994,25,24.3337308658683,25.6662691341316,0.25,West Midlands
1995,24.6,24.0193284567655,25.1806715432344,0.25,West Midlands
1996,24.2666666666667,23.7528934610197,24.7804398723136,0.25,West Midlands
1997,24,23.5336515581634,24.4663484418366,0.25,West Midlands
1998,23.8,23.3622652380658,24.2377347619342,0.25,West Midlands
1999,23.6666666666667,23.2413475642429,24.0919857690905,0.25,West Midlands
2000,23.6,23.1751022766249,24.0248977233751,0.25,West Midlands
2001,23.6,23.1682561330363,24.0317438669638,0.25,West Midlands
2002,23.6666666666667,23.2250574173842,24.1082759159491,0.25,West Midlands
2003,23.8,23.348805186957,24.2511948130431,0.25,West Midlands
2004,24,23.5418186659032,24.4581813340968,0.25,West Midlands
2005,24.2666666666667,23.8055868319878,24.7277465013456,0.25,West Midlands
2006,24.6,24.1409265470957,25.0590734529043,0.25,West Midlands
2007,25,24.5480793012633,25.4519206987368,0.25,West Midlands
2008,25.4666666666667,25.0267240995774,25.906609233756,0.25,West Midlands
2009,26.0000000000001,25.5758944128987,26.4241055871014,0.25,West Midlands
2010,26.6000000000001,26.1937873225901,27.00621267741,0.25,West Midlands
2011,27.2666666666667,26.8774756144357,27.6558577188977,0.25,West Midlands
2012,28.0000000000001,27.6226387948341,28.377361205166,0.25,West Midlands
2013,28.8000000000001,28.4236759978097,29.1763240021904,0.25,West Midlands
2014,29.6666666666667,29.2747450094257,30.0585883239078,0.25,West Midlands
2015,30.6000000000001,30.1716420467935,31.0283579532066,0.25,West Midlands
2016,31.6000000000001,31.1130845537556,32.0869154462446,0.25,West Midlands
2017,32.6666666666668,32.1002247381412,33.2331085951924,0.25,West Midlands
2018,33.8000000000001,33.1352233740958,34.4647766259044,0.25,West Midlands
2019,35.0000000000001,34.2201976848083,35.779802315192,0.25,West Midlands
1990,32.3684210526315,30.8574061675917,33.8794359376714,0.5,West Midlands
1991,31.6491228070175,30.3174357894146,32.9808098246204,0.5,West Midlands
1992,31,29.8326772264845,32.1673227735154,0.5,West Midlands
1993,30.4210526315789,29.402367161,31.4397381021578,0.5,West Midlands
1994,29.9122807017544,29.0255357986952,30.7990256048135,0.5,West Midlands
1995,29.4736842105263,28.7010130449895,30.2463553760631,0.5,West Midlands
1996,29.1052631578947,28.4275336219115,29.7829926938779,0.5,West Midlands
1997,28.8070175438596,28.204036144529,29.4099989431902,0.5,West Midlands
1998,28.578947368421,28.0302175868019,29.1276771500401,0.5,West Midlands
1999,28.4210526315789,27.9072021678517,28.9349030953062,0.5,West Midlands
2000,28.3333333333333,27.8378865120445,28.8287801546221,0.5,West Midlands
2001,28.3157894736842,27.8265625432043,28.8050164041641,0.5,West Midlands
2002,28.3684210526316,27.8779854169267,28.8588566883365,0.5,West Midlands
2003,28.4912280701755,27.9964815958048,28.9859745445461,0.5,West Midlands
2004,28.6842105263158,28.1854784616424,29.1829425909892,0.5,West Midlands
2005,28.9473684210527,28.4474170678906,29.4473197742147,0.5,West Midlands
2006,29.280701754386,28.7838434053654,29.7775601034066,0.5,West Midlands
2007,29.6842105263158,29.1955173646448,30.1729036879869,0.5,West Midlands
2008,30.1578947368422,29.682455877549,30.6333335961353,0.5,West Midlands
2009,30.701754385965,30.243868410426,31.1596403615039,0.5,West Midlands
2010,31.3157894736843,30.8779572376307,31.7536217097379,0.5,West Midlands
2011,32.0000000000001,31.5815816141501,32.41841838585,0.5,West Midlands
2012,32.7543859649123,32.3499045853707,33.158867344454,0.5,West Midlands
2013,33.5789473684211,33.1764533671817,33.9814413696605,0.5,West Midlands
2014,34.4736842105264,34.0543169140683,34.8930515069845,0.5,West Midlands
2015,35.4385964912282,34.9784773336651,35.8987156487913,0.5,West Midlands
2016,36.4736842105264,35.9474512522543,36.9999171687985,0.5,West Midlands
2017,37.5789473684212,36.9626709572984,38.195223779544,0.5,West Midlands
2018,38.7543859649124,38.0267012964464,39.4820706333784,0.5,West Midlands
2019,40.0000000000001,39.1419844221624,40.8580155778378,0.5,West Midlands
1990,37.7390648567119,35.9940930233339,39.4840366900899,0.75,West Midlands
1991,37.095525389643,35.557670469859,38.633380309427,0.75,West Midlands
1992,36.5158371040724,35.1671763654097,37.864497842735,0.75,West Midlands
1993,36,34.8215769733092,37.1784230266907,0.75,West Midlands
1994,35.5480140774258,34.5195782796516,36.5764498752,0.75,West Midlands
1995,35.1598793363499,34.2596635509779,36.0600951217219,0.75,West Midlands
1996,34.8355957767722,34.0402860809096,35.6309054726349,0.75,West Midlands
1997,34.5751633986928,33.8603302016421,35.2899965957435,0.75,West Midlands
1998,34.3785822021116,33.7198547500158,35.0373096542074,0.75,West Midlands
1999,34.2458521870287,33.6208263499821,34.8708780240752,0.75,West Midlands
2000,34.1769733534439,33.5672735764577,34.7866731304302,0.75,West Midlands
2001,34.1719457013575,33.564574565824,34.7793168368909,0.75,West Midlands
2002,34.2307692307692,33.6183065874479,34.8432318740906,0.75,West Midlands
2003,34.3534439416793,33.7333398888246,34.9735479945339,0.75,West Midlands
2004,34.5399698340875,33.9134513134726,35.1664883547024,0.75,West Midlands
2005,34.790346907994,34.1613181717639,35.4193756442241,0.75,West Midlands
2006,35.1045751633987,34.4786607915338,35.7304895352636,0.75,West Midlands
2007,35.4826546003017,34.8663816341026,36.0989275665008,0.75,West Midlands
2008,35.9245852187029,35.3246293050719,36.524541132334,0.75,West Midlands
2009,36.4303670186024,35.852751650426,37.0079823867787,0.75,West Midlands
2010,37.0000000000001,36.4491067073332,37.5508932926669,0.75,West Midlands
2011,37.633484162896,37.1107032302217,38.1562650955703,0.75,West Midlands
2012,38.3308195072902,37.8327057334545,38.8289332811259,0.75,West Midlands
2013,39.0920060331826,38.6080934870213,39.5759185793439,0.75,West Midlands
2014,39.9170437405732,39.4282647572707,40.4058227238757,0.75,West Midlands
2015,40.8059326294621,40.2853866005821,41.3264786583422,0.75,West Midlands
2016,41.7586726998493,41.175390037499,42.3419553621995,0.75,West Midlands
2017,42.7752639517346,42.0987130265492,43.4518148769201,0.75,West Midlands
2018,43.8557063851183,43.0583685072821,44.6530442629544,0.75,West Midlands
2019,45.0000000000001,44.0577804878608,45.9422195121394,0.75,West Midlands
1990,21.9142300194931,20.392517019415,23.4359430195713,0.25,Yorkshire & Humber
1991,22,20.6294891500786,23.3705108499213,0.25,Yorkshire & Humber
1992,22.1140350877193,20.8808591448122,23.3472110306263,0.25,Yorkshire & Humber
1993,22.256335282651,21.1462483763193,23.3664221889828,0.25,Yorkshire & Humber
1994,22.4269005847953,21.4253250282902,23.4284761413004,0.25,Yorkshire & Humber
1995,22.625730994152,21.7178884150985,23.5335735732055,0.25,Yorkshire & Humber
1996,22.8528265107212,22.0239901922308,23.6816628292116,0.25,Yorkshire & Humber
1997,23.1081871345029,22.3440792279723,23.8722950410335,0.25,Yorkshire & Humber
1998,23.391812865497,22.6791316732961,24.104494057698,0.25,Yorkshire & Humber
1999,23.7037037037037,23.0307083378042,24.3766990696031,0.25,Yorkshire & Humber
2000,24.0438596491228,23.4008916423244,24.6868276559212,0.25,Yorkshire & Humber
2001,24.4122807017543,23.7921019698431,25.0324594336656,0.25,Yorkshire & Humber
2002,24.8089668615984,24.2068490746401,25.4110846485567,0.25,Yorkshire & Humber
2003,25.2339181286549,24.6474952449979,25.820341012312,0.25,Yorkshire & Humber
2004,25.6871345029239,25.1160821695001,26.2581868363478,0.25,Yorkshire & Humber
2005,26.1686159844054,25.6142301019337,26.7230018668771,0.25,Yorkshire & Humber
2006,26.6783625730994,26.1430856767591,27.2136394694397,0.25,Yorkshire & Humber
2007,27.2163742690058,26.7032814664688,27.7294670715428,0.25,Yorkshire & Humber
2008,27.7826510721247,27.2948677285269,28.2704344157225,0.25,Yorkshire & Humber
2009,28.3771929824561,27.9171750448161,28.8372109200961,0.25,Yorkshire & Humber
2010,29,28.5685654396126,29.4314345603874,0.25,Yorkshire & Humber
2011,29.6510721247563,29.2460535960798,30.0560906534328,0.25,Yorkshire & Humber
2012,30.3304093567251,29.9449115669085,30.7159071465417,0.25,Yorkshire & Humber
2013,31.0380116959064,30.6587353869176,31.4172880048952,0.25,Yorkshire & Humber
2014,31.7738791423002,31.3808081277931,32.1669501568072,0.25,Yorkshire & Humber
2015,32.5380116959064,32.1066880086347,32.9693353831781,0.25,Yorkshire & Humber
2016,33.3304093567251,32.835783380903,33.8250353325473,0.25,Yorkshire & Humber
2017,34.1510721247563,33.5703163883389,34.7318278611737,0.25,Yorkshire & Humber
2018,35,34.3132939452156,35.6867060547843,0.25,Yorkshire & Humber
2019,35.8771929824561,35.0673124106508,36.6870735542614,0.25,Yorkshire & Humber
1990,24.6961038961039,23.1435119841336,26.2486958080742,0.5,Yorkshire & Humber
1991,25,23.5981124806939,26.4018875193061,0.5,Yorkshire & Humber
1992,25.3205194805195,24.0561565129976,26.5848824480413,0.5,Yorkshire & Humber
1993,25.6576623376623,24.5173150469525,26.7980096283721,0.5,Yorkshire & Humber
1994,26.0114285714285,24.9812940203076,27.0415631225495,0.5,Yorkshire & Humber
1995,26.3818181818182,25.4479005032378,27.3157358603985,0.5,Yorkshire & Humber
1996,26.7688311688311,25.9171394989363,27.6205228387259,0.5,Yorkshire & Humber
1997,27.1724675324675,26.3893346383701,27.9556004265649,0.5,Yorkshire & Humber
1998,27.5927272727272,26.8652474287327,28.3202071167217,0.5,Yorkshire & Humber
1999,28.0296103896104,27.3461512714567,28.7130695077641,0.5,Yorkshire & Humber
2000,28.4831168831169,27.8338152410023,29.1324185252315,0.5,Yorkshire & Humber
2001,28.9532467532467,28.3303810084406,29.5761124980529,0.5,Yorkshire & Humber
2002,29.44,28.8381622890363,30.0418377109637,0.5,Yorkshire & Humber
2003,29.9433766233766,29.3594270466416,30.5273262001116,0.5,Yorkshire & Humber
2004,30.4633766233766,29.8962171643902,31.030536082363,0.5,Yorkshire & Humber
2005,31,30.4502287535097,31.5497712464903,0.5,Yorkshire & Humber
2006,31.5532467532467,31.0227439123379,32.0837495941556,0.5,Yorkshire & Humber
2007,32.1231168831168,31.6145859646294,32.6316478016043,0.5,Yorkshire & Humber
2008,32.7096103896104,32.2260631670771,33.1931576121436,0.5,Yorkshire & Humber
2009,33.3127272727272,32.8568621520769,33.7685923933776,0.5,Yorkshire & Humber
2010,33.9324675324675,33.5058471744042,34.3590878905308,0.5,Yorkshire & Humber
2011,34.5688311688311,34.1707250015409,34.9669373361214,0.5,Yorkshire & Humber
2012,35.2218181818181,34.8476023373547,35.5960340262816,0.5,Yorkshire & Humber
2013,35.8914285714285,35.5307286111781,36.252128531679,0.5,Yorkshire & Humber
2014,36.5776623376623,36.213216337343,36.9421083379816,0.5,Yorkshire & Humber
2015,37.2805194805194,36.8893710014052,37.6716679596337,0.5,Yorkshire & Humber
2016,38,37.5571428734641,38.4428571265358,0.5,Yorkshire & Humber
2017,38.7361038961039,38.2180644105479,39.2541433816598,0.5,Yorkshire & Humber
2018,39.4888311688311,38.8751769091255,40.1024854285368,0.5,Yorkshire & Humber
2019,40.2581818181818,39.5313611834024,40.9850024529611,0.5,Yorkshire & Humber
1990,30.21875,25.7317387376318,34.7057612623681,0.75,Yorkshire & Humber
1991,30.4583333333333,26.3900424431463,34.5266242235203,0.75,Yorkshire & Humber
1992,30.71875,27.0466564000658,34.3908435999341,0.75,Yorkshire & Humber
1993,31,27.701445786712,34.298554213288,0.75,Yorkshire & Humber
1994,31.3020833333333,28.3542442846856,34.249922381981,0.75,Yorkshire & Humber
1995,31.625,29.0048460726201,34.2451539273798,0.75,Yorkshire & Humber
1996,31.96875,29.6529963079406,34.2845036920593,0.75,Yorkshire & Humber
1997,32.3333333333333,30.2983806892172,34.3682859774493,0.75,Yorkshire & Humber
1998,32.71875,30.9406160505782,34.4968839494217,0.75,Yorkshire & Humber
1999,33.125,31.5792468708553,34.6707531291446,0.75,Yorkshire & Humber
2000,33.5520833333333,32.2137583764861,34.8904082901805,0.75,Yorkshire & Humber
2001,34,32.8436270704611,35.1563729295388,0.75,Yorkshire & Humber
2002,34.46875,33.4684436591129,35.469056340887,0.75,Yorkshire & Humber
2003,34.9583333333333,34.0881529391755,35.8285137274911,0.75,Yorkshire & Humber
2004,35.46875,34.7034333053849,36.234066694615,0.75,Yorkshire & Humber
2005,36,35.316144227944,36.683855772056,0.75,Yorkshire & Humber
2006,36.5520833333333,35.9296117981218,37.1745548685448,0.75,Yorkshire & Humber
2007,37.125,36.5484529461523,37.7015470538476,0.75,Yorkshire & Humber
2008,37.71875,37.1778458699977,38.2596541300023,0.75,Yorkshire & Humber
2009,38.3333333333333,37.8225050687135,38.8441615979531,0.75,Yorkshire & Humber
2010,38.96875,38.4857132411791,39.4517867588208,0.75,Yorkshire & Humber
2011,39.625,39.1685151079187,40.0814848920812,0.75,Yorkshire & Humber
2012,40.3020833333333,39.8689292554953,40.7352374111712,0.75,Yorkshire & Humber
2013,41,40.5811652943501,41.4188347056498,0.75,Yorkshire & Humber
2014,41.71875,41.2956713632601,42.1418286367398,0.75,Yorkshire & Humber
2015,42.4583333333333,42.0018146194601,42.9148520472065,0.75,Yorkshire & Humber
2016,43.21875,42.6928387532537,43.7446612467462,0.75,Yorkshire & Humber
2017,44,43.3681099252033,44.6318900747966,0.75,Yorkshire & Humber
2018,44.8020833333333,44.0306320088262,45.5735346578404,0.75,Yorkshire & Humber
2019,45.625,44.6839312931678,46.5660687068322,0.75,Yorkshire & Humber
1990,24.0761904761906,23.9924885589688,24.1598923934125,0.25,England
1991,24.0000000000002,23.9348912081954,24.0651087918049,0.25,England
1992,23.9542857142859,23.9028186965311,24.0057527320407,0.25,England
1993,23.9390476190478,23.8943129871395,23.9837822509561,0.25,England
1994,23.9542857142859,23.9086401675321,23.9999312610397,0.25,England
1995,24.0000000000002,23.9479953556546,24.0520046443458,0.25,England
1996,24.0761904761907,24.0154120763258,24.1369688760556,0.25,England
1997,24.1828571428574,24.1128334614572,24.2528808242576,0.25,England
1998,24.3200000000003,24.2412289468296,24.3987710531709,0.25,England
1999,24.4876190476193,24.4010599684192,24.5741781268194,0.25,England
2000,24.6857142857146,24.5925415647338,24.7788870066953,0.25,England
2001,24.914285714286,24.815760285908,25.012811142664,0.25,England
2002,25.1733333333336,25.070725318908,25.2759413477593,0.25,England
2003,25.4628571428574,25.3573891858354,25.5683250998794,0.25,England
2004,25.7828571428574,25.6756531390321,25.8900611466828,0.25,England
2005,26.1333333333337,26.0253634551717,26.2413032114956,0.25,England
2006,26.514285714286,26.4063013400053,26.6222700885668,0.25,England
2007,26.9257142857146,26.8181683944158,27.0332601770135,0.25,England
2008,27.3676190476194,27.2605709908002,27.4746671044386,0.25,England
2009,27.8400000000004,27.7330106483626,27.9469893516382,0.25,England
2010,28.3428571428575,28.2348928032323,28.4508214824827,0.25,England
2011,28.8761904761908,28.7655687079225,28.9868122444592,0.25,England
2012,29.4400000000004,29.3244154344332,29.5555845655676,0.25,England
2013,30.0342857142861,29.9109330945534,30.1576383340188,0.25,England
2014,30.659047619048,30.5248149465737,30.7932802915224,0.25,England
2015,31.3142857142861,31.1659560059366,31.4626154226357,0.25,England
2016,32.0000000000004,31.8344061810445,32.1655938189563,0.25,England
2017,32.7161904761909,32.5303031662145,32.9020777861673,0.25,England
2018,33.4628571428576,33.2538160653756,33.6718982203396,0.25,England
2019,34.2400000000004,34.0051107335371,34.4748892664638,0.25,England
1990,27.4333333333336,27.252906241324,27.6137604253431,0.5,England
1991,27.5410714285717,27.3859041123316,27.6962387448118,0.5,England
1992,27.6714285714288,27.538153875252,27.8047032676057,0.5,England
1993,27.824404761905,27.7092531102178,27.9395564135922,0.5,England
1994,28.0000000000003,27.8987663796922,28.1012336203084,0.5,England
1995,28.1982142857146,28.1063823613305,28.2900462100986,0.5,England
1996,28.4190476190479,28.3321669275196,28.5059283105762,0.5,England
1997,28.6625000000003,28.5767367301358,28.7482632698648,0.5,England
1998,28.9285714285717,28.8411423514378,29.0160005057057,0.5,England
1999,29.2172619047622,29.1265364239497,29.3079873855747,0.5,England
2000,29.5285714285717,29.4339017757217,29.6232410814218,0.5,England
2001,29.8625000000003,29.7639577008426,29.961042299158,0.5,England
2002,30.2190476190479,30.1171813272195,30.3209139108764,0.5,England
2003,30.5982142857146,30.4938611797988,30.7025673916304,0.5,England
2004,31.0000000000003,30.8941430979567,31.105856902044,0.5,England
2005,31.4244047619051,31.3180584170132,31.530751106797,0.5,England
2006,31.8714285714289,31.7655348838547,31.9773222590031,0.5,England
2007,32.3410714285718,32.2363926840051,32.4457501731385,0.5,England
2008,32.8333333333337,32.7303281391875,32.9363385274799,0.5,England
2009,33.3482142857147,33.2468898390269,33.4495387324024,0.5,England
2010,33.8857142857147,33.785459147971,33.9859694234583,0.5,England
2011,34.4458333333337,34.3452599585623,34.5464067081052,0.5,England
2012,35.0285714285718,34.9254316372734,35.1317112198702,0.5,England
2013,35.633928571429,35.5251773664046,35.7426797764534,0.5,England
2014,36.2619047619052,36.1439336854228,36.3798758383875,0.5,England
2015,36.9125000000004,36.7814585254225,37.0435414745783,0.5,England
2016,37.5857142857147,37.4377894455295,37.7336391258999,0.5,England
2017,38.281547619048,38.1131268555851,38.449968382511,0.5,England
2018,39.0000000000004,38.8077246371824,39.1922753628185,0.5,England
2019,39.7410714285719,39.5218250874248,39.9603177697189,0.5,England
1990,32.1534391534394,31.8679229718105,32.4389553350684,0.75,England
1991,32.3333333333336,32.0860223711314,32.5806442955358,0.75,England
1992,32.5343915343918,32.3208910362419,32.7478920325418,0.75,England
1993,32.7566137566141,32.5721091354121,32.941118377816,0.75,England
1994,33.0000000000003,32.8391854830841,33.1608145169165,0.75,England
1995,33.2645502645506,33.1216602762588,33.4074402528424,0.75,England
1996,33.5502645502649,33.4193271370363,33.6812019634935,0.75,England
1997,33.8571428571432,33.7325101231988,33.9817755910875,0.75,England
1998,34.1851851851855,34.0621753134168,34.3081950569542,0.75,England
1999,34.5343915343919,34.4097176158319,34.6590654529518,0.75,England
2000,34.9047619047622,34.7765770934023,35.0329467161222,0.75,England
2001,35.2962962962967,35.1639589641399,35.4286336284535,0.75,England
2002,35.7089947089951,35.572743382115,35.8452460358752,0.75,England
2003,36.1428571428575,36.0035108730828,36.2822034126323,0.75,England
2004,36.597883597884,36.4565993977386,36.7391677980293,0.75,England
2005,37.0740740740745,36.9321514322247,37.2159967159242,0.75,England
2006,37.571428571429,37.4301387722865,37.7127183705714,0.75,England
2007,38.0899470899475,37.9503640118346,38.2295301680603,0.75,England
2008,38.62962962963,38.4924409835877,38.7668182756724,0.75,England
2009,39.1904761904766,39.055760254746,39.3251921262072,0.75,England
2010,39.7724867724872,39.6394565985221,39.9055169464523,0.75,England
2011,40.3756613756618,40.2424165730539,40.5089061782697,0.75,England
2012,41.0000000000004,40.8633827926777,41.1366172073232,0.75,England
2013,41.6455026455031,41.5011814335516,41.7898238574546,0.75,England
2014,42.3121693121697,42.1549895763161,42.4693490480234,0.75,England
2015,43.0000000000004,42.8244722869023,43.1755277130986,0.75,England
2016,43.7089947089952,43.5097105158757,43.9082789021146,0.75,England
2017,44.4391534391539,44.2110151886286,44.6672916896792,0.75,England
2018,45.1904761904767,44.9287617343419,45.4521906466114,0.75,England
2019,45.9629629629634,45.6632979090613,46.2626280168656,0.75,England
